Tipo_dato,Territorio,TIME,Value
pranzo sul posto di lavoro,Centro,1997,546
pranzo sul posto di lavoro,Centro,1998,676
pranzo sul posto di lavoro,Centro,1999,701
pranzo sul posto di lavoro,Centro,2000,729
pranzo sul posto di lavoro,Centro,2001,660
pranzo sul posto di lavoro,Centro,2002,776
pranzo sul posto di lavoro,Centro,2003,638
pranzo sul posto di lavoro,Centro,2005,817
pranzo sul posto di lavoro,Centro,2006,849
pranzo sul posto di lavoro,Centro,2007,868
pranzo sul posto di lavoro,Centro,2008,914
pranzo sul posto di lavoro,Centro,2009,960
pranzo sul posto di lavoro,Centro,2010,942
pranzo sul posto di lavoro,Centro,2011,984
pranzo sul posto di lavoro,Centro,2012,1030
pranzo sul posto di lavoro,Centro,2013,1003
pranzo sul posto di lavoro,Centro,2014,974
pranzo sul posto di lavoro,Centro,2015,1045
pranzo sul posto di lavoro,Centro,2016,1197
pranzo sul posto di lavoro,Centro,2017,1109
pranzo sul posto di lavoro,Centro,2018,1220
pranzo sul posto di lavoro,Centro,2019,1310
pranzo sul posto di lavoro,Centro,2020,1290
pranzo sul posto di lavoro,Centro,2021,1261
pranzo sul posto di lavoro,Centro,2022,1329
pranzo sul posto di lavoro,Centro,2023,1320
pranzo al bar,Campania,1993,16
pranzo al bar,Campania,1994,10
pranzo al bar,Campania,1995,17
pranzo al bar,Campania,1996,36
pranzo al bar,Campania,1997,18
pranzo al bar,Campania,1998,22
pranzo al bar,Campania,1999,24
pranzo al bar,Campania,2000,19
pranzo al bar,Campania,2001,22
pranzo al bar,Campania,2002,21
pranzo al bar,Campania,2003,40
pranzo al bar,Campania,2005,37
pranzo al bar,Campania,2006,28
pranzo al bar,Campania,2007,30
pranzo al bar,Campania,2008,28
pranzo al bar,Campania,2009,49
pranzo al bar,Campania,2010,31
pranzo al bar,Campania,2011,48
pranzo al bar,Campania,2012,24
pranzo al bar,Campania,2013,46
pranzo al bar,Campania,2014,29
pranzo al bar,Campania,2015,34
pranzo al bar,Campania,2016,28
pranzo al bar,Campania,2017,40
pranzo al bar,Campania,2018,31
pranzo al bar,Campania,2019,39
pranzo al bar,Campania,2020,32
pranzo al bar,Campania,2021,39
pranzo al bar,Campania,2022,33
pranzo al bar,Campania,2023,36
pasto principale la cena,Toscana,1993,643
pasto principale la cena,Toscana,1994,788
pasto principale la cena,Toscana,1995,888
pasto principale la cena,Toscana,1996,894
pasto principale la cena,Toscana,1997,1000
pasto principale la cena,Toscana,1998,978
pasto principale la cena,Toscana,1999,830
pasto principale la cena,Toscana,2000,863
pasto principale la cena,Toscana,2001,847
pasto principale la cena,Toscana,2002,972
pasto principale la cena,Toscana,2003,971
pasto principale la cena,Toscana,2005,1018
pasto principale la cena,Toscana,2006,952
pasto principale la cena,Toscana,2007,1002
pasto principale la cena,Toscana,2008,1067
pasto principale la cena,Toscana,2009,1027
pasto principale la cena,Toscana,2010,1065
pasto principale la cena,Toscana,2011,1132
pasto principale la cena,Toscana,2012,1085
pasto principale la cena,Toscana,2013,1142
pasto principale la cena,Toscana,2014,1120
pasto principale la cena,Toscana,2015,1008
pasto principale la cena,Toscana,2016,994
pasto principale la cena,Toscana,2017,949
pasto principale la cena,Toscana,2018,1048
pasto principale la cena,Toscana,2019,985
pasto principale la cena,Toscana,2020,960
pasto principale la cena,Toscana,2021,1004
pasto principale la cena,Toscana,2022,932
pasto principale la cena,Toscana,2023,956
pranzo sul posto di lavoro,Nord-ovest,1993,0
pranzo sul posto di lavoro,Nord-ovest,1994,0
pranzo sul posto di lavoro,Nord-ovest,1995,0
pranzo sul posto di lavoro,Nord-ovest,1996,0
pranzo sul posto di lavoro,Nord-ovest,1997,838
pranzo sul posto di lavoro,Nord-ovest,1998,999
pranzo sul posto di lavoro,Nord-ovest,1999,1071
pranzo sul posto di lavoro,Nord-ovest,2000,1042
pranzo sul posto di lavoro,Nord-ovest,2001,1008
pranzo sul posto di lavoro,Nord-ovest,2002,1175
pranzo sul posto di lavoro,Nord-ovest,2003,846
pranzo sul posto di lavoro,Nord-ovest,2005,1096
pranzo sul posto di lavoro,Nord-ovest,2006,1036
pranzo sul posto di lavoro,Nord-ovest,2007,1258
pranzo sul posto di lavoro,Nord-ovest,2008,1323
pranzo sul posto di lavoro,Nord-ovest,2009,1281
pranzo sul posto di lavoro,Nord-ovest,2010,1223
pranzo sul posto di lavoro,Nord-ovest,2011,1303
pranzo sul posto di lavoro,Nord-ovest,2012,1427
pranzo sul posto di lavoro,Nord-ovest,2013,1321
pranzo sul posto di lavoro,Nord-ovest,2014,1392
pranzo sul posto di lavoro,Nord-ovest,2015,1383
pranzo sul posto di lavoro,Nord-ovest,2016,1590
pranzo sul posto di lavoro,Nord-ovest,2017,1641
pranzo sul posto di lavoro,Nord-ovest,2018,1714
pranzo sul posto di lavoro,Nord-ovest,2019,1567
pranzo sul posto di lavoro,Nord-ovest,2020,1701
pranzo sul posto di lavoro,Nord-ovest,2021,1739
pranzo sul posto di lavoro,Nord-ovest,2022,1762
pranzo sul posto di lavoro,Nord-ovest,2023,1900
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,1993,95
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,1994,92
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,1995,92
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,1996,89
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,1997,83
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,1998,83
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,1999,85
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2000,81
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2001,84
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2002,81
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2003,85
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2005,80
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2006,82
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2007,86
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2008,82
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2009,84
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2010,78
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2011,76
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2012,81
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2013,85
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2014,81
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2015,80
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2016,87
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2017,78
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2018,81
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2019,81
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2020,83
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2021,83
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2022,82
pranzo in casa,Valle d'Aosta / Vallée d'Aoste,2023,79
pranzo in casa,Puglia,1993,3620
pranzo in casa,Puglia,1994,3651
pranzo in casa,Puglia,1995,3577
pranzo in casa,Puglia,1996,3588
pranzo in casa,Puglia,1997,3531
pranzo in casa,Puglia,1998,3442
pranzo in casa,Puglia,1999,3473
pranzo in casa,Puglia,2000,3451
pranzo in casa,Puglia,2001,3417
pranzo in casa,Puglia,2002,3434
pranzo in casa,Puglia,2003,3434
pranzo in casa,Puglia,2005,3427
pranzo in casa,Puglia,2006,3458
pranzo in casa,Puglia,2007,3377
pranzo in casa,Puglia,2008,3496
pranzo in casa,Puglia,2009,3440
pranzo in casa,Puglia,2010,3426
pranzo in casa,Puglia,2011,3559
pranzo in casa,Puglia,2012,3546
pranzo in casa,Puglia,2013,3532
pranzo in casa,Puglia,2014,3498
pranzo in casa,Puglia,2015,3394
pranzo in casa,Puglia,2016,3408
pranzo in casa,Puglia,2017,3456
pranzo in casa,Puglia,2018,3410
pranzo in casa,Puglia,2019,3337
pranzo in casa,Puglia,2020,3410
pranzo in casa,Puglia,2021,3428
pranzo in casa,Puglia,2022,3334
pranzo in casa,Puglia,2023,3199
pranzo in casa,Lazio,1993,4054
pranzo in casa,Lazio,1994,3968
pranzo in casa,Lazio,1995,3906
pranzo in casa,Lazio,1996,3909
pranzo in casa,Lazio,1997,3716
pranzo in casa,Lazio,1998,3612
pranzo in casa,Lazio,1999,3530
pranzo in casa,Lazio,2000,3336
pranzo in casa,Lazio,2001,3429
pranzo in casa,Lazio,2002,3368
pranzo in casa,Lazio,2003,3409
pranzo in casa,Lazio,2005,3353
pranzo in casa,Lazio,2006,3489
pranzo in casa,Lazio,2007,3487
pranzo in casa,Lazio,2008,3597
pranzo in casa,Lazio,2009,3436
pranzo in casa,Lazio,2010,3576
pranzo in casa,Lazio,2011,3557
pranzo in casa,Lazio,2012,3635
pranzo in casa,Lazio,2013,3642
pranzo in casa,Lazio,2014,3694
pranzo in casa,Lazio,2015,3694
pranzo in casa,Lazio,2016,3554
pranzo in casa,Lazio,2017,3785
pranzo in casa,Lazio,2018,3828
pranzo in casa,Lazio,2019,3737
pranzo in casa,Lazio,2020,3898
pranzo in casa,Lazio,2021,4021
pranzo in casa,Lazio,2022,3738
pranzo in casa,Lazio,2023,3752
pranzo in casa,Lombardia,1993,6532
pranzo in casa,Lombardia,1994,6610
pranzo in casa,Lombardia,1995,6375
pranzo in casa,Lombardia,1996,6292
pranzo in casa,Lombardia,1997,6109
pranzo in casa,Lombardia,1998,5926
pranzo in casa,Lombardia,1999,5838
pranzo in casa,Lombardia,2000,5619
pranzo in casa,Lombardia,2001,5722
pranzo in casa,Lombardia,2002,5787
pranzo in casa,Lombardia,2003,5794
pranzo in casa,Lombardia,2005,5820
pranzo in casa,Lombardia,2006,5924
pranzo in casa,Lombardia,2007,5837
pranzo in casa,Lombardia,2008,5798
pranzo in casa,Lombardia,2009,5901
pranzo in casa,Lombardia,2010,6028
pranzo in casa,Lombardia,2011,6047
pranzo in casa,Lombardia,2012,6221
pranzo in casa,Lombardia,2013,6144
pranzo in casa,Lombardia,2014,6318
pranzo in casa,Lombardia,2015,6175
pranzo in casa,Lombardia,2016,6090
pranzo in casa,Lombardia,2017,6012
pranzo in casa,Lombardia,2018,5877
pranzo in casa,Lombardia,2019,6197
pranzo in casa,Lombardia,2020,6465
pranzo in casa,Lombardia,2021,6655
pranzo in casa,Lombardia,2022,6433
pranzo in casa,Lombardia,2023,6199
pasto principale la cena,Mezzogiorno,1993,1671
pasto principale la cena,Mezzogiorno,1994,1774
pasto principale la cena,Mezzogiorno,1995,1800
pasto principale la cena,Mezzogiorno,1996,2086
pasto principale la cena,Mezzogiorno,1997,2004
pasto principale la cena,Mezzogiorno,1998,2308
pasto principale la cena,Mezzogiorno,1999,2294
pasto principale la cena,Mezzogiorno,2000,2455
pasto principale la cena,Mezzogiorno,2001,2001
pasto principale la cena,Mezzogiorno,2002,2164
pasto principale la cena,Mezzogiorno,2003,2478
pasto principale la cena,Mezzogiorno,2005,2593
pasto principale la cena,Mezzogiorno,2006,2150
pasto principale la cena,Mezzogiorno,2007,2391
pasto principale la cena,Mezzogiorno,2008,2470
pasto principale la cena,Mezzogiorno,2009,2541
pasto principale la cena,Mezzogiorno,2010,2620
pasto principale la cena,Mezzogiorno,2011,2838
pasto principale la cena,Mezzogiorno,2012,2654
pasto principale la cena,Mezzogiorno,2013,2886
pasto principale la cena,Mezzogiorno,2014,2983
pasto principale la cena,Mezzogiorno,2015,2947
pasto principale la cena,Mezzogiorno,2016,2908
pasto principale la cena,Mezzogiorno,2017,2811
pasto principale la cena,Mezzogiorno,2018,2962
pasto principale la cena,Mezzogiorno,2019,2881
pasto principale la cena,Mezzogiorno,2020,2798
pasto principale la cena,Mezzogiorno,2021,2774
pasto principale la cena,Mezzogiorno,2022,2865
pasto principale la cena,Mezzogiorno,2023,3117
pranzo al ristorante o trattoria,Molise,1993,1
pranzo al ristorante o trattoria,Molise,1994,2
pranzo al ristorante o trattoria,Molise,1995,2
pranzo al ristorante o trattoria,Molise,1996,2
pranzo al ristorante o trattoria,Molise,1997,4
pranzo al ristorante o trattoria,Molise,1998,4
pranzo al ristorante o trattoria,Molise,1999,4
pranzo al ristorante o trattoria,Molise,2000,4
pranzo al ristorante o trattoria,Molise,2001,4
pranzo al ristorante o trattoria,Molise,2002,4
pranzo al ristorante o trattoria,Molise,2003,4
pranzo al ristorante o trattoria,Molise,2005,3
pranzo al ristorante o trattoria,Molise,2006,5
pranzo al ristorante o trattoria,Molise,2007,3
pranzo al ristorante o trattoria,Molise,2008,4
pranzo al ristorante o trattoria,Molise,2009,6
pranzo al ristorante o trattoria,Molise,2010,4
pranzo al ristorante o trattoria,Molise,2011,3
pranzo al ristorante o trattoria,Molise,2012,5
