"ITTER107","Territorio","TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","1996","1996",2,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","1997","1997",4,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","1998","1998",4,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","1999","1999",4,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2000","2000",4,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2001","2001",4,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2002","2002",4,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2003","2003",4,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2005","2005",3,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2006","2006",5,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2007","2007",3,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2008","2008",4,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2009","2009",6,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2010","2010",4,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2011","2011",3,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2012","2012",5,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2013","2013",4,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2014","2014",4,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2015","2015",5,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2016","2016",3,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2017","2017",4,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2018","2018",3,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2019","2019",5,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2020","2020",5,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2021","2021",2,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2022","2022",3,,
"ITF2","Molise","3_LUNCH_REST","pranzo al ristorante o trattoria","THV","valori in migliaia","2023","2023",5,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","1993","1993",2.7,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","1994","1994",3.1,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","1995","1995",4.2,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","1996","1996",3.6,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","1997","1997",3.4,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","1998","1998",3.3,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","1999","1999",4,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2000","2000",3.8,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2001","2001",3.7,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2002","2002",3.9,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2003","2003",4.3,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2005","2005",4.3,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2006","2006",4.1,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2007","2007",4.3,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2008","2008",4.9,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2009","2009",5.3,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2010","2010",4.3,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2011","2011",4.1,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2012","2012",4,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2013","2013",4.2,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2014","2014",3.6,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2015","2015",3.5,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2016","2016",3.7,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2017","2017",3.9,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2018","2018",4.5,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2019","2019",3.6,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2020","2020",3.1,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2021","2021",2.8,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2022","2022",3.2,,
"ITD","Nord-est","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2023","2023",3.5,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1993","1993",4742,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1994","1994",4728,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1995","1995",4905,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1996","1996",4556,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1997","1997",4744,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1998","1998",4585,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1999","1999",4550,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2000","2000",4309,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2001","2001",4492,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2002","2002",4519,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2003","2003",4413,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2005","2005",4498,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2006","2006",4490,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2007","2007",4386,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2008","2008",4303,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2009","2009",4411,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2010","2010",4415,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2011","2011",4473,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2012","2012",4482,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2013","2013",4331,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2014","2014",4202,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2015","2015",4239,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2016","2016",4158,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2017","2017",4051,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2018","2018",4107,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2019","2019",4153,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2020","2020",3950,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2021","2021",3952,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2022","2022",3879,,
"ITF3","Campania","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2023","2023",3745,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1993","1993",0,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1994","1994",0,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1995","1995",0,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1996","1996",0,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1997","1997",4.3,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1998","1998",5.6,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1999","1999",5.1,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2000","2000",6.2,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2001","2001",6,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2002","2002",6.4,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2003","2003",5.1,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2005","2005",6.3,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2006","2006",6.5,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2007","2007",6.5,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2008","2008",7.7,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2009","2009",6.2,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2010","2010",6.5,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2011","2011",7.5,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2012","2012",7.5,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2013","2013",6.7,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2014","2014",7.6,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2015","2015",8.4,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2016","2016",9.1,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2017","2017",8.2,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2018","2018",9.4,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2019","2019",10.6,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2020","2020",10.3,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2021","2021",10.8,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2022","2022",12.5,,
"ITE1","Toscana","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2023","2023",9.9,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1993","1993",75.7,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1994","1994",72.9,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1995","1995",73.3,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1996","1996",68.3,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1997","1997",67.4,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1998","1998",67.7,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1999","1999",67.8,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2000","2000",65.6,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2001","2001",65.7,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2002","2002",64.5,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2003","2003",64.7,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2005","2005",63.1,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2006","2006",63.3,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2007","2007",63.6,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2008","2008",62.6,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2009","2009",61.3,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2010","2010",61.8,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2011","2011",61.5,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2012","2012",61.9,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2013","2013",62.1,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2014","2014",62.3,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2015","2015",62.1,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2016","2016",60.3,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2017","2017",60.8,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2018","2018",62.5,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2019","2019",59.6,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2020","2020",61.1,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2021","2021",61.4,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2022","2022",59.3,,
"ITE","Centro","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2023","2023",59,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1993","1993",0,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1994","1994",0,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1995","1995",0,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1996","1996",0,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1997","1997",3.9,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1998","1998",4.4,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1999","1999",4.3,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2000","2000",4.2,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2001","2001",3.9,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2002","2002",3.8,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2003","2003",4.2,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2005","2005",4,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2006","2006",5.2,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2007","2007",4.4,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2008","2008",4.7,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2009","2009",5.2,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2010","2010",5.7,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2011","2011",5.5,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2012","2012",4.1,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2013","2013",5.6,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2014","2014",5.9,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2015","2015",5.5,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2016","2016",5.7,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2017","2017",6.5,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2018","2018",7,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2019","2019",7.4,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2020","2020",7.8,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2021","2021",6.6,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2022","2022",7.9,,
"ITDA","Trentino Alto Adige / Südtirol","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2023","2023",7.2,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1993","1993",0,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1994","1994",0,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1995","1995",0,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1996","1996",0,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1997","1997",3.4,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1998","1998",4.5,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","1999","1999",4.2,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2000","2000",3.6,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2001","2001",4.5,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2002","2002",3.7,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2003","2003",4.8,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2005","2005",4,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2006","2006",4,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2007","2007",4.1,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2008","2008",3.9,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2009","2009",4.5,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2010","2010",3.6,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2011","2011",4.4,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2012","2012",2.8,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2013","2013",3.8,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2014","2014",4,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2015","2015",3.1,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2016","2016",4.1,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2017","2017",3.9,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2018","2018",3.9,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2019","2019",4.2,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2020","2020",2.2,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2021","2021",1.8,,
"ITF3","Campania","3_LUNCH_CANT","pranzo in mensa","HSC","per 100 persone con le stesse caratteristiche","2022","2022",3.3,,
